Codigo; Precio ;FECHA INICIO;FECHA FIN;CODIG LOCAL
538369; 9.55 ;25/03/2022;22/04/2022;DR4
538370; 8.10 ;25/03/2022;22/04/2022;DR4
538371; 6.47 ;25/03/2022;22/04/2022;DR4
538374; 4.03 ;25/03/2022;22/04/2022;DR4
538310; 5.47 ;25/03/2022;22/04/2022;DR4
538313; 5.03 ;25/03/2022;22/04/2022;DR4
538318; 3.24 ;25/03/2022;22/04/2022;DR4
538320; 6.34 ;25/03/2022;22/04/2022;DR4
538322; 3.26 ;25/03/2022;22/04/2022;DR4
538324; 2.79 ;25/03/2022;22/04/2022;DR4
538345; 16.12 ;25/03/2022;22/04/2022;DR4
538346; 16.15 ;25/03/2022;22/04/2022;DR4
538347; 15.39 ;25/03/2022;22/04/2022;DR4
538314; 5.18 ;25/03/2022;22/04/2022;DR4
538291; 6.66 ;25/03/2022;22/04/2022;DR4
538327; 7.17 ;25/03/2022;22/04/2022;DR4
538329; 26.53 ;25/03/2022;22/04/2022;DR4
538336; 35.10 ;25/03/2022;22/04/2022;DR4
538337; 40.82 ;25/03/2022;22/04/2022;DR4
538341; 68.63 ;25/03/2022;22/04/2022;DR4
538339; 34.93 ;25/03/2022;22/04/2022;DR4
538342; 3.72 ;25/03/2022;22/04/2022;DR4
538343; 3.73 ;25/03/2022;22/04/2022;DR4
538377; 11.97 ;25/03/2022;22/04/2022;DR4
538379; 1.74 ;25/03/2022;22/04/2022;DR4
538380; 2.15 ;25/03/2022;22/04/2022;DR4
538352; 21.40 ;25/03/2022;22/04/2022;DR4
538359; 17.02 ;25/03/2022;22/04/2022;DR4
538360; 6.64 ;25/03/2022;22/04/2022;DR4
538361; 11.96 ;25/03/2022;22/04/2022;DR4
538362; 11.48 ;25/03/2022;22/04/2022;DR4
538580; 16.37 ;25/03/2022;22/04/2022;DR4
538468; 1.73 ;25/03/2022;22/04/2022;DR4
538395; 10.51 ;25/03/2022;22/04/2022;DR4
538393; 7.25 ;25/03/2022;22/04/2022;DR4
538394; 10.13 ;25/03/2022;22/04/2022;DR4
538465; 4.23 ;25/03/2022;22/04/2022;DR4
538467; 4.24 ;25/03/2022;22/04/2022;DR4
538439; 0.47 ;25/03/2022;22/04/2022;DR4
538442; 3.69 ;25/03/2022;22/04/2022;DR4
538471; 2.10 ;25/03/2022;22/04/2022;DR4
538444; 0.89 ;25/03/2022;22/04/2022;DR4
538445; 0.92 ;25/03/2022;22/04/2022;DR4
538446; 1.29 ;25/03/2022;22/04/2022;DR4
538447; 0.90 ;25/03/2022;22/04/2022;DR4
538448; 0.89 ;25/03/2022;22/04/2022;DR4
538449; 0.90 ;25/03/2022;22/04/2022;DR4
538450; 1.45 ;25/03/2022;22/04/2022;DR4
538451; 1.35 ;25/03/2022;22/04/2022;DR4
538452; 1.35 ;25/03/2022;22/04/2022;DR4
538454; 3.49 ;25/03/2022;22/04/2022;DR4
538455; 3.49 ;25/03/2022;22/04/2022;DR4
538472; 0.99 ;25/03/2022;22/04/2022;DR4
538457; 11.70 ;25/03/2022;22/04/2022;DR4
538458; 17.22 ;25/03/2022;22/04/2022;DR4
538545; 1.09 ;25/03/2022;22/04/2022;DR4
538546; 1.10 ;25/03/2022;22/04/2022;DR4
538547; 1.10 ;25/03/2022;22/04/2022;DR4
538548; 0.56 ;25/03/2022;22/04/2022;DR4
538549; 0.36 ;25/03/2022;22/04/2022;DR4
538550; 0.73 ;25/03/2022;22/04/2022;DR4
538477; 8.09 ;25/03/2022;22/04/2022;DR4
538498; 1.99 ;25/03/2022;22/04/2022;DR4
538499; 1.42 ;25/03/2022;22/04/2022;DR4
538500; 1.42 ;25/03/2022;22/04/2022;DR4
538502; 0.69 ;25/03/2022;22/04/2022;DR4
538503; 5.74 ;25/03/2022;22/04/2022;DR4
538509; 19.76 ;25/03/2022;22/04/2022;DR4
538510; 15.42 ;25/03/2022;22/04/2022;DR4
538512; 16.31 ;25/03/2022;22/04/2022;DR4
538528; 12.53 ;25/03/2022;22/04/2022;DR4
538536; 28.72 ;25/03/2022;22/04/2022;DR4
538577; 2.90 ;25/03/2022;22/04/2022;DR4
538578; 7.28 ;25/03/2022;22/04/2022;DR4
538584; 2.20 ;25/03/2022;22/04/2022;DR4
538585; 1.13 ;25/03/2022;22/04/2022;DR4
538590; 42.78 ;25/03/2022;22/04/2022;DR4
538602; 7.30 ;25/03/2022;22/04/2022;DR4
538603; 31.48 ;25/03/2022;22/04/2022;DR4
538607; 5.54 ;25/03/2022;22/04/2022;DR4
538609; 7.91 ;25/03/2022;22/04/2022;DR4
538907; 15.59 ;25/03/2022;22/04/2022;DR4
538908; 17.54 ;25/03/2022;22/04/2022;DR4
538909; 8.20 ;25/03/2022;22/04/2022;DR4
538911; 8.76 ;25/03/2022;22/04/2022;DR4
538913; 1.74 ;25/03/2022;22/04/2022;DR4
538894; 5.82 ;25/03/2022;22/04/2022;DR4
538906; 7.63 ;25/03/2022;22/04/2022;DR4
538639; 1.42 ;25/03/2022;22/04/2022;DR4
538807; 1.58 ;25/03/2022;22/04/2022;DR4
538760; 1.37 ;25/03/2022;22/04/2022;DR4
538704; 8.18 ;25/03/2022;22/04/2022;DR4
538716; 26.86 ;25/03/2022;22/04/2022;DR4
538717; 4.46 ;25/03/2022;22/04/2022;DR4
538681; 4.96 ;25/03/2022;22/04/2022;DR4
538700; 36.20 ;25/03/2022;22/04/2022;DR4
538699; 33.19 ;25/03/2022;22/04/2022;DR4
538917; 1.93 ;25/03/2022;22/04/2022;DR4
538890; 2.50 ;25/03/2022;22/04/2022;DR4
538892; 2.44 ;25/03/2022;22/04/2022;DR4
538885; 5.26 ;25/03/2022;22/04/2022;DR4
538886; 5.39 ;25/03/2022;22/04/2022;DR4
538887; 6.47 ;25/03/2022;22/04/2022;DR4
538889; 3.62 ;25/03/2022;22/04/2022;DR4
538945; 13.97 ;25/03/2022;22/04/2022;DR4
538958; 6.60 ;25/03/2022;22/04/2022;DR4
538956; 11.55 ;25/03/2022;22/04/2022;DR4
538955; 8.63 ;25/03/2022;22/04/2022;DR4
538953; 29.56 ;25/03/2022;22/04/2022;DR4
538952; 26.23 ;25/03/2022;22/04/2022;DR4
538948; 16.16 ;25/03/2022;22/04/2022;DR4
538944; 3.72 ;25/03/2022;22/04/2022;DR4
538943; 3.72 ;25/03/2022;22/04/2022;DR4
538938; 3.87 ;25/03/2022;22/04/2022;DR4
538925; 5.83 ;25/03/2022;22/04/2022;DR4
538968; 2.30 ;25/03/2022;22/04/2022;DR4
538969; 2.33 ;25/03/2022;22/04/2022;DR4
538973; 16.76 ;25/03/2022;22/04/2022;DR4
539016; 16.52 ;25/03/2022;22/04/2022;DR4
539017; 21.46 ;25/03/2022;22/04/2022;DR4
539018; 16.45 ;25/03/2022;22/04/2022;DR4
539020; 21.47 ;25/03/2022;22/04/2022;DR4
539021; 28.98 ;25/03/2022;22/04/2022;DR4
539022; 24.99 ;25/03/2022;22/04/2022;DR4
539024; 19.45 ;25/03/2022;22/04/2022;DR4
539003; 3.42 ;25/03/2022;22/04/2022;DR4
539002; 3.55 ;25/03/2022;22/04/2022;DR4
539001; 3.57 ;25/03/2022;22/04/2022;DR4
539051; 5.46 ;25/03/2022;22/04/2022;DR4
539045; 4.41 ;25/03/2022;22/04/2022;DR4
539044; 5.32 ;25/03/2022;22/04/2022;DR4
539055; 3.58 ;25/03/2022;22/04/2022;DR4
539053; 3.06 ;25/03/2022;22/04/2022;DR4
538994; 1.90 ;25/03/2022;22/04/2022;DR4
538990; 0.90 ;25/03/2022;22/04/2022;DR4
538987; 4.28 ;25/03/2022;22/04/2022;DR4
538997; 5.43 ;25/03/2022;22/04/2022;DR4
539079; 9.49 ;25/03/2022;22/04/2022;DR4
539068; 1.54 ;25/03/2022;22/04/2022;DR4
539069; 1.25 ;25/03/2022;22/04/2022;DR4
539073; 3.95 ;25/03/2022;22/04/2022;DR4
539090; 9.52 ;25/03/2022;22/04/2022;DR4
539085; 7.27 ;25/03/2022;22/04/2022;DR4
539066; 21.23 ;25/03/2022;22/04/2022;DR4
539075; 6.12 ;25/03/2022;22/04/2022;DR4
539076; 4.32 ;25/03/2022;22/04/2022;DR4
577922; 9.19 ;25/03/2022;22/04/2022;DR4
539083; 3.29 ;25/03/2022;22/04/2022;DR4
539668; 3.51 ;25/03/2022;22/04/2022;DR4
539123; 25.50 ;25/03/2022;22/04/2022;DR4
539173; 6.11 ;25/03/2022;22/04/2022;DR4
539175; 3.63 ;25/03/2022;22/04/2022;DR4
539176; 3.62 ;25/03/2022;22/04/2022;DR4
539177; 6.11 ;25/03/2022;22/04/2022;DR4
539252; 7.23 ;25/03/2022;22/04/2022;DR4
539269; 3.11 ;25/03/2022;22/04/2022;DR4
539275; 1.87 ;25/03/2022;22/04/2022;DR4
539276; 1.87 ;25/03/2022;22/04/2022;DR4
539278; 1.92 ;25/03/2022;22/04/2022;DR4
539280; 2.47 ;25/03/2022;22/04/2022;DR4
539282; 19.30 ;25/03/2022;22/04/2022;DR4
539399; 3.01 ;25/03/2022;22/04/2022;DR4
539388; 3.27 ;25/03/2022;22/04/2022;DR4
539284; 1.70 ;25/03/2022;22/04/2022;DR4
539285; 5.82 ;25/03/2022;22/04/2022;DR4
539648; 8.32 ;25/03/2022;22/04/2022;DR4
539640; 10.69 ;25/03/2022;22/04/2022;DR4
539457; 13.66 ;25/03/2022;22/04/2022;DR4
539422; 10.06 ;25/03/2022;22/04/2022;DR4
539418; 21.20 ;25/03/2022;22/04/2022;DR4
539417; 2.24 ;25/03/2022;22/04/2022;DR4
539416; 2.24 ;25/03/2022;22/04/2022;DR4
539415; 2.33 ;25/03/2022;22/04/2022;DR4
539414; 2.25 ;25/03/2022;22/04/2022;DR4
539413; 2.24 ;25/03/2022;22/04/2022;DR4
539411; 6.69 ;25/03/2022;22/04/2022;DR4
539410; 4.83 ;25/03/2022;22/04/2022;DR4
539409; 4.84 ;25/03/2022;22/04/2022;DR4
539406; 13.64 ;25/03/2022;22/04/2022;DR4
539405; 13.64 ;25/03/2022;22/04/2022;DR4
539408; 14.40 ;25/03/2022;22/04/2022;DR4
539407; 12.74 ;25/03/2022;22/04/2022;DR4
539412; 30.07 ;25/03/2022;22/04/2022;DR4
539510; 2.59 ;25/03/2022;22/04/2022;DR4
539512; 3.18 ;25/03/2022;22/04/2022;DR4
539517; 2.31 ;25/03/2022;22/04/2022;DR4
539520; 2.98 ;25/03/2022;22/04/2022;DR4
539524; 3.02 ;25/03/2022;22/04/2022;DR4
539600; 14.70 ;25/03/2022;22/04/2022;DR4
539653; 1.48 ;25/03/2022;22/04/2022;DR4
539657; 1.50 ;25/03/2022;22/04/2022;DR4
539725; 23.35 ;25/03/2022;22/04/2022;DR4
545089; 7.18 ;25/03/2022;22/04/2022;DR4
545091; 7.18 ;25/03/2022;22/04/2022;DR4
539821; 3.60 ;25/03/2022;22/04/2022;DR4
539822; 3.32 ;25/03/2022;22/04/2022;DR4
539834; 5.60 ;25/03/2022;22/04/2022;DR4
539835; 6.05 ;25/03/2022;22/04/2022;DR4
539867; 13.50 ;25/03/2022;22/04/2022;DR4
539863; 3.01 ;25/03/2022;22/04/2022;DR4
539851; 3.01 ;25/03/2022;22/04/2022;DR4
539869; 32.18 ;25/03/2022;22/04/2022;DR4
539870; 12.85 ;25/03/2022;22/04/2022;DR4
545109; 1.29 ;25/03/2022;22/04/2022;DR4
539904; 14.72 ;25/03/2022;22/04/2022;DR4
545228; 12.58 ;25/03/2022;22/04/2022;DR4
545229; 16.80 ;25/03/2022;22/04/2022;DR4
545230; 16.98 ;25/03/2022;22/04/2022;DR4
545246; 5.51 ;25/03/2022;22/04/2022;DR4
539971; 17.36 ;25/03/2022;22/04/2022;DR4
539974; 18.27 ;25/03/2022;22/04/2022;DR4
545003; 12.18 ;25/03/2022;22/04/2022;DR4
545005; 12.22 ;25/03/2022;22/04/2022;DR4
545008; 0.28 ;25/03/2022;22/04/2022;DR4
545011; 2.07 ;25/03/2022;22/04/2022;DR4
545014; 2.20 ;25/03/2022;22/04/2022;DR4
545015; 4.34 ;25/03/2022;22/04/2022;DR4
545016; 2.13 ;25/03/2022;22/04/2022;DR4
545074; 1.85 ;25/03/2022;22/04/2022;DR4
545110; 1.79 ;25/03/2022;22/04/2022;DR4
545114; 1.95 ;25/03/2022;22/04/2022;DR4
545117; 3.02 ;25/03/2022;22/04/2022;DR4
545152; 6.24 ;25/03/2022;22/04/2022;DR4
545154; 7.44 ;25/03/2022;22/04/2022;DR4
545155; 7.76 ;25/03/2022;22/04/2022;DR4
545156; 5.76 ;25/03/2022;22/04/2022;DR4
545216; 6.28 ;25/03/2022;22/04/2022;DR4
545175; 6.28 ;25/03/2022;22/04/2022;DR4
545180; 7.12 ;25/03/2022;22/04/2022;DR4
545270; 2.99 ;25/03/2022;22/04/2022;DR4
545272; 2.57 ;25/03/2022;22/04/2022;DR4
545267; 1.85 ;25/03/2022;22/04/2022;DR4
545273; 4.38 ;25/03/2022;22/04/2022;DR4
545274; 5.52 ;25/03/2022;22/04/2022;DR4
545275; 6.87 ;25/03/2022;22/04/2022;DR4
545276; 3.84 ;25/03/2022;22/04/2022;DR4
545277; 3.71 ;25/03/2022;22/04/2022;DR4
545279; 9.24 ;25/03/2022;22/04/2022;DR4
545280; 7.23 ;25/03/2022;22/04/2022;DR4
545281; 1.21 ;25/03/2022;22/04/2022;DR4
545283; 3.73 ;25/03/2022;22/04/2022;DR4
545286; 4.04 ;25/03/2022;22/04/2022;DR4
545342; 3.84 ;25/03/2022;22/04/2022;DR4
545493; 4.26 ;25/03/2022;22/04/2022;DR4
545291; 25.35 ;25/03/2022;22/04/2022;DR4
545459; 4.61 ;25/03/2022;22/04/2022;DR4
545526; 1.95 ;25/03/2022;22/04/2022;DR4
545488; 4.01 ;25/03/2022;22/04/2022;DR4
545360; 2.04 ;25/03/2022;22/04/2022;DR4
545324; 12.08 ;25/03/2022;22/04/2022;DR4
545328; 11.55 ;25/03/2022;22/04/2022;DR4
545330; 9.73 ;25/03/2022;22/04/2022;DR4
545333; 11.50 ;25/03/2022;22/04/2022;DR4
545379; 8.10 ;25/03/2022;22/04/2022;DR4
545375; 8.10 ;25/03/2022;22/04/2022;DR4
545423; 5.24 ;25/03/2022;22/04/2022;DR4
545858; 11.39 ;25/03/2022;22/04/2022;DR4
545851; 8.38 ;25/03/2022;22/04/2022;DR4
545622; 7.53 ;25/03/2022;22/04/2022;DR4
545550; 6.45 ;25/03/2022;22/04/2022;DR4
545536; 9.57 ;25/03/2022;22/04/2022;DR4
545538; 10.69 ;25/03/2022;22/04/2022;DR4
545537; 8.44 ;25/03/2022;22/04/2022;DR4
545586; 8.32 ;25/03/2022;22/04/2022;DR4
545479; 7.63 ;25/03/2022;22/04/2022;DR4
545511; 5.43 ;25/03/2022;22/04/2022;DR4
545529; 2.94 ;25/03/2022;22/04/2022;DR4
545531; 7.22 ;25/03/2022;22/04/2022;DR4
545532; 7.54 ;25/03/2022;22/04/2022;DR4
545533; 0.59 ;25/03/2022;22/04/2022;DR4
546079; 16.31 ;25/03/2022;22/04/2022;DR4
546078; 16.33 ;25/03/2022;22/04/2022;DR4
546077; 21.30 ;25/03/2022;22/04/2022;DR4
545680; 7.81 ;25/03/2022;22/04/2022;DR4
545692; 4.95 ;25/03/2022;22/04/2022;DR4
545700; 4.93 ;25/03/2022;22/04/2022;DR4
545702; 4.96 ;25/03/2022;22/04/2022;DR4
545757; 7.86 ;25/03/2022;22/04/2022;DR4
545967; 5.85 ;25/03/2022;22/04/2022;DR4
545970; 5.81 ;25/03/2022;22/04/2022;DR4
545974; 5.86 ;25/03/2022;22/04/2022;DR4
545975; 5.84 ;25/03/2022;22/04/2022;DR4
545976; 5.84 ;25/03/2022;22/04/2022;DR4
545980; 7.75 ;25/03/2022;22/04/2022;DR4
545983; 7.75 ;25/03/2022;22/04/2022;DR4
545989; 3.96 ;25/03/2022;22/04/2022;DR4
545993; 6.32 ;25/03/2022;22/04/2022;DR4
545997; 8.15 ;25/03/2022;22/04/2022;DR4
546003; 4.89 ;25/03/2022;22/04/2022;DR4
546005; 5.81 ;25/03/2022;22/04/2022;DR4
546008; 5.81 ;25/03/2022;22/04/2022;DR4
546012; 5.81 ;25/03/2022;22/04/2022;DR4
546016; 3.86 ;25/03/2022;22/04/2022;DR4
546020; 3.89 ;25/03/2022;22/04/2022;DR4
546024; 4.15 ;25/03/2022;22/04/2022;DR4
546027; 4.14 ;25/03/2022;22/04/2022;DR4
546028; 3.31 ;25/03/2022;22/04/2022;DR4
546039; 5.34 ;25/03/2022;22/04/2022;DR4
546041; 4.18 ;25/03/2022;22/04/2022;DR4
546043; 4.18 ;25/03/2022;22/04/2022;DR4
546044; 4.18 ;25/03/2022;22/04/2022;DR4
546045; 6.28 ;25/03/2022;22/04/2022;DR4
546046; 6.28 ;25/03/2022;22/04/2022;DR4
546047; 6.29 ;25/03/2022;22/04/2022;DR4
546048; 8.38 ;25/03/2022;22/04/2022;DR4
546049; 7.33 ;25/03/2022;22/04/2022;DR4
546050; 0.45 ;25/03/2022;22/04/2022;DR4
546051; 4.36 ;25/03/2022;22/04/2022;DR4
546052; 4.36 ;25/03/2022;22/04/2022;DR4
546054; 11.34 ;25/03/2022;22/04/2022;DR4
546055; 7.98 ;25/03/2022;22/04/2022;DR4
546061; 22.66 ;25/03/2022;22/04/2022;DR4
546057; 2.73 ;25/03/2022;22/04/2022;DR4
546081; 4.43 ;25/03/2022;22/04/2022;DR4
546153; 9.08 ;25/03/2022;22/04/2022;DR4
546082; 5.13 ;25/03/2022;22/04/2022;DR4
546155; 14.07 ;25/03/2022;22/04/2022;DR4
546157; 12.46 ;25/03/2022;22/04/2022;DR4
546083; 2.43 ;25/03/2022;22/04/2022;DR4
546086; 2.79 ;25/03/2022;22/04/2022;DR4
546087; 2.79 ;25/03/2022;22/04/2022;DR4
546088; 2.80 ;25/03/2022;22/04/2022;DR4
546093; 21.57 ;25/03/2022;22/04/2022;DR4
546095; 4.68 ;25/03/2022;22/04/2022;DR4
546097; 10.33 ;25/03/2022;22/04/2022;DR4
546167; 20.18 ;25/03/2022;22/04/2022;DR4
546132; 2.18 ;25/03/2022;22/04/2022;DR4
546128; 4.14 ;25/03/2022;22/04/2022;DR4
546121; 5.76 ;25/03/2022;22/04/2022;DR4
546115; 2.43 ;25/03/2022;22/04/2022;DR4
546114; 0.51 ;25/03/2022;22/04/2022;DR4
546112; 0.51 ;25/03/2022;22/04/2022;DR4
546067; 1.66 ;25/03/2022;22/04/2022;DR4
546062; 1.66 ;25/03/2022;22/04/2022;DR4
546099; 4.89 ;25/03/2022;22/04/2022;DR4
546117; 5.34 ;25/03/2022;22/04/2022;DR4
546119; 3.93 ;25/03/2022;22/04/2022;DR4
546133; 3.69 ;25/03/2022;22/04/2022;DR4
546171; 9.92 ;25/03/2022;22/04/2022;DR4
546185; 4.94 ;25/03/2022;22/04/2022;DR4
546177; 5.79 ;25/03/2022;22/04/2022;DR4
546176; 1.61 ;25/03/2022;22/04/2022;DR4
546184; 5.42 ;25/03/2022;22/04/2022;DR4
546189; 4.26 ;25/03/2022;22/04/2022;DR4
546191; 2.90 ;25/03/2022;22/04/2022;DR4
546192; 6.51 ;25/03/2022;22/04/2022;DR4
546207; 7.58 ;25/03/2022;22/04/2022;DR4
546209; 4.49 ;25/03/2022;22/04/2022;DR4
546210; 4.49 ;25/03/2022;22/04/2022;DR4
546224; 2.93 ;25/03/2022;22/04/2022;DR4
546211; 4.49 ;25/03/2022;22/04/2022;DR4
546212; 4.49 ;25/03/2022;22/04/2022;DR4
546213; 4.49 ;25/03/2022;22/04/2022;DR4
546214; 4.18 ;25/03/2022;22/04/2022;DR4
546215; 1.88 ;25/03/2022;22/04/2022;DR4
546216; 1.95 ;25/03/2022;22/04/2022;DR4
546217; 2.46 ;25/03/2022;22/04/2022;DR4
546218; 2.59 ;25/03/2022;22/04/2022;DR4
546219; 2.56 ;25/03/2022;22/04/2022;DR4
546222; 2.78 ;25/03/2022;22/04/2022;DR4
546246; 2.98 ;25/03/2022;22/04/2022;DR4
546251; 2.98 ;25/03/2022;22/04/2022;DR4
546256; 1.31 ;25/03/2022;22/04/2022;DR4
546257; 2.89 ;25/03/2022;22/04/2022;DR4
546262; 1.27 ;25/03/2022;22/04/2022;DR4
546268; 1.88 ;25/03/2022;22/04/2022;DR4
546269; 7.44 ;25/03/2022;22/04/2022;DR4
546270; 7.43 ;25/03/2022;22/04/2022;DR4
546274; 6.49 ;25/03/2022;22/04/2022;DR4
546276; 6.38 ;25/03/2022;22/04/2022;DR4
546282; 23.00 ;25/03/2022;22/04/2022;DR4
546280; 0.93 ;25/03/2022;22/04/2022;DR4
546281; 0.92 ;25/03/2022;22/04/2022;DR4
546283; 0.94 ;25/03/2022;22/04/2022;DR4
546296; 2.27 ;25/03/2022;22/04/2022;DR4
546297; 2.52 ;25/03/2022;22/04/2022;DR4
546298; 13.36 ;25/03/2022;22/04/2022;DR4
546300; 4.03 ;25/03/2022;22/04/2022;DR4
546345; 48.35 ;25/03/2022;22/04/2022;DR4
546349; 2.44 ;25/03/2022;22/04/2022;DR4
546351; 3.27 ;25/03/2022;22/04/2022;DR4
546353; 9.90 ;25/03/2022;22/04/2022;DR4
546354; 10.54 ;25/03/2022;22/04/2022;DR4
546357; 2.58 ;25/03/2022;22/04/2022;DR4
546358; 0.83 ;25/03/2022;22/04/2022;DR4
546361; 19.58 ;25/03/2022;22/04/2022;DR4
546365; 10.47 ;25/03/2022;22/04/2022;DR4
546366; 10.55 ;25/03/2022;22/04/2022;DR4
546367; 6.96 ;25/03/2022;22/04/2022;DR4
546368; 18.08 ;25/03/2022;22/04/2022;DR4
546360; 3.50 ;25/03/2022;22/04/2022;DR4
546362; 3.50 ;25/03/2022;22/04/2022;DR4
546369; 4.14 ;25/03/2022;22/04/2022;DR4
546370; 4.14 ;25/03/2022;22/04/2022;DR4
546371; 4.16 ;25/03/2022;22/04/2022;DR4
546372; 3.05 ;25/03/2022;22/04/2022;DR4
546373; 3.47 ;25/03/2022;22/04/2022;DR4
546374; 4.15 ;25/03/2022;22/04/2022;DR4
546380; 21.92 ;25/03/2022;22/04/2022;DR4
546390; 1.46 ;25/03/2022;22/04/2022;DR4
546393; 4.93 ;25/03/2022;22/04/2022;DR4
546434; 2.99 ;25/03/2022;22/04/2022;DR4
546435; 8.11 ;25/03/2022;22/04/2022;DR4
546436; 3.15 ;25/03/2022;22/04/2022;DR4
546437; 5.41 ;25/03/2022;22/04/2022;DR4
546438; 3.99 ;25/03/2022;22/04/2022;DR4
546444; 3.62 ;25/03/2022;22/04/2022;DR4
546446; 3.07 ;25/03/2022;22/04/2022;DR4
546447; 2.61 ;25/03/2022;22/04/2022;DR4
546433; 1.57 ;25/03/2022;22/04/2022;DR4
546496; 9.31 ;25/03/2022;22/04/2022;DR4
546504; 16.73 ;25/03/2022;22/04/2022;DR4
546505; 20.79 ;25/03/2022;22/04/2022;DR4
546509; 10.48 ;25/03/2022;22/04/2022;DR4
546524; 17.56 ;25/03/2022;22/04/2022;DR4
546525; 9.17 ;25/03/2022;22/04/2022;DR4
546536; 4.87 ;25/03/2022;22/04/2022;DR4
546537; 7.00 ;25/03/2022;22/04/2022;DR4
546540; 1.05 ;25/03/2022;22/04/2022;DR4
547163; 9.37 ;25/03/2022;22/04/2022;DR4
547174; 5.80 ;25/03/2022;22/04/2022;DR4
547180; 14.40 ;25/03/2022;22/04/2022;DR4
547170; 3.28 ;25/03/2022;22/04/2022;DR4
547171; 3.05 ;25/03/2022;22/04/2022;DR4
547172; 6.30 ;25/03/2022;22/04/2022;DR4
547176; 3.27 ;25/03/2022;22/04/2022;DR4
547177; 3.26 ;25/03/2022;22/04/2022;DR4
547220; 5.65 ;25/03/2022;22/04/2022;DR4
547337; 50.51 ;25/03/2022;22/04/2022;DR4
547338; 50.51 ;25/03/2022;22/04/2022;DR4
547343; 9.13 ;25/03/2022;22/04/2022;DR4
547351; 3.75 ;25/03/2022;22/04/2022;DR4
547356; 6.25 ;25/03/2022;22/04/2022;DR4
547348; 20.81 ;25/03/2022;22/04/2022;DR4
547354; 3.75 ;25/03/2022;22/04/2022;DR4
547368; 0.77 ;25/03/2022;22/04/2022;DR4
547369; 0.82 ;25/03/2022;22/04/2022;DR4
547372; 0.84 ;25/03/2022;22/04/2022;DR4
547375; 1.12 ;25/03/2022;22/04/2022;DR4
547376; 1.49 ;25/03/2022;22/04/2022;DR4
547381; 5.60 ;25/03/2022;22/04/2022;DR4
547389; 1.82 ;25/03/2022;22/04/2022;DR4
547390; 1.83 ;25/03/2022;22/04/2022;DR4
547391; 1.83 ;25/03/2022;22/04/2022;DR4
547392; 1.89 ;25/03/2022;22/04/2022;DR4
547393; 6.75 ;25/03/2022;22/04/2022;DR4
547394; 13.09 ;25/03/2022;22/04/2022;DR4
547396; 4.43 ;25/03/2022;22/04/2022;DR4
547397; 4.43 ;25/03/2022;22/04/2022;DR4
547398; 3.25 ;25/03/2022;22/04/2022;DR4
547399; 2.21 ;25/03/2022;22/04/2022;DR4
547400; 2.32 ;25/03/2022;22/04/2022;DR4
547413; 6.63 ;25/03/2022;22/04/2022;DR4
547414; 3.90 ;25/03/2022;22/04/2022;DR4
547415; 3.44 ;25/03/2022;22/04/2022;DR4
547410; 10.41 ;25/03/2022;22/04/2022;DR4
547412; 4.06 ;25/03/2022;22/04/2022;DR4
547417; 1.36 ;25/03/2022;22/04/2022;DR4
547418; 0.97 ;25/03/2022;22/04/2022;DR4
547419; 5.74 ;25/03/2022;22/04/2022;DR4
547420; 5.74 ;25/03/2022;22/04/2022;DR4
547421; 2.92 ;25/03/2022;22/04/2022;DR4
547422; 2.92 ;25/03/2022;22/04/2022;DR4
547423; 2.48 ;25/03/2022;22/04/2022;DR4
547447; 6.18 ;25/03/2022;22/04/2022;DR4
547448; 7.19 ;25/03/2022;22/04/2022;DR4
547424; 17.68 ;25/03/2022;22/04/2022;DR4
547429; 4.47 ;25/03/2022;22/04/2022;DR4
547437; 2.74 ;25/03/2022;22/04/2022;DR4
547442; 1.87 ;25/03/2022;22/04/2022;DR4
547445; 0.48 ;25/03/2022;22/04/2022;DR4
547446; 0.40 ;25/03/2022;22/04/2022;DR4
547450; 4.25 ;25/03/2022;22/04/2022;DR4
547449; 3.32 ;25/03/2022;22/04/2022;DR4
547453; 3.23 ;25/03/2022;22/04/2022;DR4
547455; 2.92 ;25/03/2022;22/04/2022;DR4
547460; 2.91 ;25/03/2022;22/04/2022;DR4
547457; 6.18 ;25/03/2022;22/04/2022;DR4
547458; 5.99 ;25/03/2022;22/04/2022;DR4
547459; 6.21 ;25/03/2022;22/04/2022;DR4
547503; 1.30 ;25/03/2022;22/04/2022;DR4
547504; 1.78 ;25/03/2022;22/04/2022;DR4
547505; 4.79 ;25/03/2022;22/04/2022;DR4
547506; 1.90 ;25/03/2022;22/04/2022;DR4
547507; 0.71 ;25/03/2022;22/04/2022;DR4
547466; 1.25 ;25/03/2022;22/04/2022;DR4
547468; 2.36 ;25/03/2022;22/04/2022;DR4
547508; 1.04 ;25/03/2022;22/04/2022;DR4
547509; 3.25 ;25/03/2022;22/04/2022;DR4
547510; 6.84 ;25/03/2022;22/04/2022;DR4
547511; 3.45 ;25/03/2022;22/04/2022;DR4
547512; 3.45 ;25/03/2022;22/04/2022;DR4
547513; 6.67 ;25/03/2022;22/04/2022;DR4
547469; 2.17 ;25/03/2022;22/04/2022;DR4
547470; 2.86 ;25/03/2022;22/04/2022;DR4
547514; 6.27 ;25/03/2022;22/04/2022;DR4
547515; 3.67 ;25/03/2022;22/04/2022;DR4
547516; 4.27 ;25/03/2022;22/04/2022;DR4
